layer,feature_id,alpha,d_loss,mean_logit_delta,kl_avg,d_loss_firing,kl_firing,num_positions_firing,d_loss_control,kl_control,num_positions_control,mean_act,max_act,std_act,firing_rate,snippets,label,label_conf
3,13456,4.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],subject-verb agreement,0.9
3,9012,0.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],relative clauses,0.86
3,9012,0.5,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],relative clauses,0.86
3,9012,1.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],relative clauses,0.86
3,9012,2.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[{'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 6.311312198638916, 'snippet_type': 'max_kl', 'token_index': 119, 'window_start': 99, 'window_end': 140, 'text_window': ' land be "" forever exclusively devoted to the uses and purposes of a public park "" for 1 @,@ 000 acres ( 4 km ² ) in Big Rock Mountain on the north side of the Arkansas River', 'target_token': '@', 'source_text': ' In the 1880s , the federal government began closing many small arsenals around the country in favor of smaller ones built near railroads for quick deployment . The arsenal commander received word fro'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 5.766580104827881, 'snippet_type': 'max_kl', 'token_index': 142, 'window_start': 122, 'window_end': 163, 'text_window': ' ( 4 km ² ) in Big Rock Mountain on the north side of the Arkansas River , present day North Little Rock . That site later became Fort Logan H. Roots . All of the original buildings surrounding', 'target_token': ' day', 'source_text': ' In the 1880s , the federal government began closing many small arsenals around the country in favor of smaller ones built near railroads for quick deployment . The arsenal commander received word fro'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 5.420341491699219, 'snippet_type': 'max_kl', 'token_index': 170, 'window_start': 150, 'window_end': 191, 'text_window': ' also was built in the park during this time , but also no longer exists . In 1936 , Works Progress Administration built the Museum of Fine Arts , now called the Arkansas Arts Center , just south of the Tower', 'target_token': ' Progress', 'source_text': ' The building and the surrounding park were used for many public purposes throughout the early 20th century . The Tower Building served as headquarters for the United Confederate Veterans Reunion , Ma'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 4.879758834838867, 'snippet_type': 'max_kl', 'token_index': 194, 'window_start': 174, 'window_end': 195, 'text_window': '', 'target_token': '', 'source_text': ' Barker was equally proficient in watercolour , pen and ink , oils , and pastels . Kate Greenaway and the Pre @-@ Raphaelites were the principal influences on her work . She claimed to paint instincti'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 4.877420425415039, 'snippet_type': 'max_kl', 'token_index': 194, 'window_start': 174, 'window_end': 195, 'text_window': '', 'target_token': '', 'source_text': ' Barker was a devout Anglican , and donated her artworks to Christian fundraisers and missionary organizations . She produced a few Christian @-@ themed books such as The Children ’ s Book of Hymns an'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.00013658887473866343, 'snippet_type': 'min_kl', 'token_index': 17, 'window_start': 0, 'window_end': 38, 'text_window': ' In 1864 , after Little Rock fell to the Union Army and the arsenal had been recaptured , General Fredrick Steele marched 8 @,@ 500 troops from the arsenal beginning the Camden Expedition', 'target_token': ' recapt', 'source_text': ' In 1864 , after Little Rock fell to the Union Army and the arsenal had been recaptured , General Fredrick Steele marched 8 @,@ 500 troops from the arsenal beginning the Camden Expedition . \n'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.00015721569070592523, 'snippet_type': 'min_kl', 'token_index': 68, 'window_start': 48, 'window_end': 89, 'text_window': "" died in 1973 . Though she published Flower Fairy books with spring , summer , and autumn themes , it wasn 't until 1985 that a winter collection was assembled from her remaining work and published posthumously ."", 'target_token': ' wasn', 'source_text': ' Barker was equally proficient in watercolour , pen and ink , oils , and pastels . Kate Greenaway and the Pre @-@ Raphaelites were the principal influences on her work . She claimed to paint instincti'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0002519052941352129, 'snippet_type': 'min_kl', 'token_index': 54, 'window_start': 34, 'window_end': 75, 'text_window': '-@ needed financial support during the period and even paid the electric bill during the Great Depression . The Æsthetic Club is still headquartered in the Tower Building . \n', 'target_token': ' �', 'source_text': ' Except for Æsthetic Club meetings , the Tower Building remained largely unoccupied for almost fifty years and suffered significant deterioration . The Æsthetic Club provided much @-@ needed financial'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0003349616308696568, 'snippet_type': 'min_kl', 'token_index': 17, 'window_start': 0, 'window_end': 38, 'text_window': "" Cicely Mary Barker ( 28 June 1895 – 16 February 1973 ) was an English illustrator best known for a series of fantasy illustrations depicting fairies and flowers . Barker 's art education"", 'target_token': ' illust', 'source_text': "" Cicely Mary Barker ( 28 June 1895 – 16 February 1973 ) was an English illustrator best known for a series of fantasy illustrations depicting fairies and flowers . Barker 's art education began in gir""}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0005435451166704297, 'snippet_type': 'min_kl', 'token_index': 12, 'window_start': 0, 'window_end': 33, 'text_window': "" In 1894 the Little Rock Æsthetic Club , one of the oldest women 's societies west of the Mississippi River , moved into the Tower Building . This"", 'target_token': ' one', 'source_text': "" In 1894 the Little Rock Æsthetic Club , one of the oldest women 's societies west of the Mississippi River , moved into the Tower Building . This was prompted due to increased membership and a need f""}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 6.43175745010376, 'snippet_type': 'max_kl', 'token_index': 201, 'window_start': 181, 'window_end': 202, 'text_window': '', 'target_token': '', 'source_text': ' In 1911 , Raphael Tuck & Sons bought four of Barker \'s "" little drawings "" for half a sovereign , and published them as postcards . In October 1911 , she won second prize in the Croydon Art Society \''}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 6.298769950866699, 'snippet_type': 'max_kl', 'token_index': 201, 'window_start': 181, 'window_end': 202, 'text_window': '', 'target_token': '', 'source_text': ' Barker took correspondence courses in art , probably until about 1919 . In 1908 at 13 years , she entered an evening class at the Croydon School of Art , and attended the school into the 1940s . In t'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 6.262083530426025, 'snippet_type': 'max_kl', 'token_index': 200, 'window_start': 180, 'window_end': 202, 'text_window': '', 'target_token': '', 'source_text': ' Barker took correspondence courses in art , probably until about 1919 . In 1908 at 13 years , she entered an evening class at the Croydon School of Art , and attended the school into the 1940s . In t'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 6.23683500289917, 'snippet_type': 'max_kl', 'token_index': 200, 'window_start': 180, 'window_end': 202, 'text_window': '', 'target_token': '', 'source_text': ' In 1911 , Raphael Tuck & Sons bought four of Barker \'s "" little drawings "" for half a sovereign , and published them as postcards . In October 1911 , she won second prize in the Croydon Art Society \''}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 6.197944641113281, 'snippet_type': 'max_kl', 'token_index': 128, 'window_start': 108, 'window_end': 149, 'text_window': ' readily at hand , Kew Gardens staff would provide her the specimens needed . Barker designed and built the Flower Fairy costumes , and based each on the flowers and leaves of the particular plant to be illustrated . The', 'target_token': ' Flower', 'source_text': ' The children in the kindergarten modelled for the Flower Fairies until the kindergarten closed in 1940 . In an interview in 1958 , Barker said , "" My sister ran a kindergarten and I used to borrow he'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 8.674678974784911e-05, 'snippet_type': 'min_kl', 'token_index': 27, 'window_start': 7, 'window_end': 48, 'text_window': "" fairy paintings to various publishers . Blackie paid £ 25 for 24 paintings with accompanying verses , but it wasn 't until publication of Flower Fairies of the Summer in 1925 that Barker received royalties for her work"", 'target_token': ' wasn', 'source_text': "" In 1923 , Barker sent her flower fairy paintings to various publishers . Blackie paid £ 25 for 24 paintings with accompanying verses , but it wasn 't until publication of Flower Fairies of the Summer""}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0002898802631534636, 'snippet_type': 'min_kl', 'token_index': 73, 'window_start': 53, 'window_end': 94, 'text_window': 'althrop , wife of author Dion Clayton Calthrop , wrote in April 1925 about Barker and Flower Fairies of the Spring : "" She has such exquisite taste , besides draughtsmanship . "" ', 'target_token': ' Fair', 'source_text': "" In 1923 , Barker sent her flower fairy paintings to various publishers . Blackie paid £ 25 for 24 paintings with accompanying verses , but it wasn 't until publication of Flower Fairies of the Summer""}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0004611687327269465, 'snippet_type': 'min_kl', 'token_index': 19, 'window_start': 0, 'window_end': 40, 'text_window': ' Barker continued to attend evening classes at the Croydon Art School between the 1920s and the 1940s , eventually receiving a teaching position . She took sketching trips to Amberley and Storrington', 'target_token': ' 1940', 'source_text': ' Barker continued to attend evening classes at the Croydon Art School between the 1920s and the 1940s , eventually receiving a teaching position . She took sketching trips to Amberley and Storrington '}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0005736571038141847, 'snippet_type': 'min_kl', 'token_index': 68, 'window_start': 48, 'window_end': 89, 'text_window': ' competition , and shortly afterward was elected the youngest member of the Society . The art critic for the Croydon Advertiser remarked , "" Her drawings show a remarkable freedom of spirit . She has distinct promise', 'target_token': 'roy', 'source_text': ' In 1911 , Raphael Tuck & Sons bought four of Barker \'s "" little drawings "" for half a sovereign , and published them as postcards . In October 1911 , she won second prize in the Croydon Art Society \''}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0005952673382125795, 'snippet_type': 'min_kl', 'token_index': 47, 'window_start': 27, 'window_end': 68, 'text_window': "" Croydon . She restored a maisonette in Storrington , Sussex , England , bequeathed by her friend Edith Major , and named it St. Andrew 's . After taking"", 'target_token': 'qu', 'source_text': "" Barker 's mother died in 1960 , and , in 1961 , Barker moved from 23 The Waldrons to 6 Duppas Avenue in Croydon . She restored a maisonette in Storrington , Sussex , England , bequeathed by her frien""}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 14.433062553405762, 'snippet_type': 'max_kl', 'token_index': 241, 'window_start': 221, 'window_end': 256, 'text_window': ' only developed in 1953 . It was published posthumously in 1988 and is critically considered less successful than Groundsel . \n', 'target_token': ' Ground', 'source_text': "" Barker 's sketches , drawings , and paintings of children were given to friends or to the parents of the subjects , donated to charitable institutions and church sponsored events , or exhibited throu""}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 12.631217956542969, 'snippet_type': 'max_kl', 'token_index': 217, 'window_start': 197, 'window_end': 238, 'text_window': ' social consciousness . Simon the Swan , intended as a sequel to Rushie River was outlined in 1943 with Groundsel , but only developed in 1953 . It was published posthumously in 1988 and is critically considered', 'target_token': ' Ground', 'source_text': "" Barker 's sketches , drawings , and paintings of children were given to friends or to the parents of the subjects , donated to charitable institutions and church sponsored events , or exhibited throu""}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 10.126099586486816, 'snippet_type': 'max_kl', 'token_index': 243, 'window_start': 223, 'window_end': 256, 'text_window': "" a stained glass memorial window depicting Christ preparing to wash the feet of his disciples . Her last religious @-@ themed work , it was installed in St. Edmund '"", 'target_token': '-', 'source_text': "" Religious @-@ themed books include The Children 's Book of Hymns ( 1929 ) and He Leadeth Me ( 1933 ) , the latter written in collaboration with her sister . Major religious works include the triptych""}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 7.695643424987793, 'snippet_type': 'max_kl', 'token_index': 255, 'window_start': 235, 'window_end': 256, 'text_window': '', 'target_token': '', 'source_text': ' The Pre @-@ Raphaelites were a strong , lifelong influence on Barker . She once indicated , "" I am to some extent influenced by them — not in any technical sense , but in the choice of subject matter'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 7.6722612380981445, 'snippet_type': 'max_kl', 'token_index': 254, 'window_start': 234, 'window_end': 256, 'text_window': '', 'target_token': '', 'source_text': ' The Pre @-@ Raphaelites were a strong , lifelong influence on Barker . She once indicated , "" I am to some extent influenced by them — not in any technical sense , but in the choice of subject matter'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.000760920811444521, 'snippet_type': 'min_kl', 'token_index': 60, 'window_start': 40, 'window_end': 81, 'text_window': ' illustrated magazine covers , dust jackets , and produced series of postcards for Raphael Tuck and other publishers such as Picturesque Children of the Allies ( 1915 ) , Seaside Holidays ( 1918 ) , and', 'target_token': ' such', 'source_text': "" Barker 's sketches , drawings , and paintings of children were given to friends or to the parents of the subjects , donated to charitable institutions and church sponsored events , or exhibited throu""}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0011343318037688732, 'snippet_type': 'min_kl', 'token_index': 85, 'window_start': 65, 'window_end': 106, 'text_window': ' Millais and "" the wonderful things "" of Edward Burne @-@ Jones . \n', 'target_token': '', 'source_text': ' The Pre @-@ Raphaelites were a strong , lifelong influence on Barker . She once indicated , "" I am to some extent influenced by them — not in any technical sense , but in the choice of subject matter'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0015247949631884694, 'snippet_type': 'min_kl', 'token_index': 15, 'window_start': 0, 'window_end': 36, 'text_window': ' Picturesque Children of the Allies ; J. Salmon , 1916 \n', 'target_token': '', 'source_text': ' Picturesque Children of the Allies ; J. Salmon , 1916 \n'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0015515896957367659, 'snippet_type': 'min_kl', 'token_index': 22, 'window_start': 2, 'window_end': 43, 'text_window': ' in Picture and Verse ( by M. K. Westcott ) ; Blackie , 1925 \n', 'target_token': '', 'source_text': ' Child Thoughts in Picture and Verse ( by M. K. Westcott ) ; Blackie , 1925 \n'}, {'layer': 3, 'feature_id': 9012, 'alpha': 2, 'kl_value': 0.0016132127493619919, 'snippet_type': 'min_kl', 'token_index': 86, 'window_start': 66, 'window_end': 107, 'text_window': 'illais and "" the wonderful things "" of Edward Burne @-@ Jones . \n', 'target_token': '', 'source_text': ' The Pre @-@ Raphaelites were a strong , lifelong influence on Barker . She once indicated , "" I am to some extent influenced by them — not in any technical sense , but in the choice of subject matter'}]",relative clauses,0.86
3,9012,4.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],relative clauses,0.86
3,20123,0.0,0.6673621892929077,-2.090045893192291,0.6586079388856888,0.03090718686580658,0.0280596524477005,0.1,0.6673945665359498,0.658715370297432,1827.3,0.0009112469313549809,0.37395283579826355,0.017470472631976007,0.0003125000046566129,[],adverbs of manner,0.82
3,20123,0.5,0.6673695802688598,-2.0900512456893923,0.6586106687784195,0.03090718686580658,0.028707098960876466,0.1,0.6674019575119019,0.6587160736322403,1827.3,0.0009112469313549809,0.37395283579826355,0.017470472631976007,0.0003125000046566129,[],adverbs of manner,0.82
3,20123,1.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.03090718686580658,0.02940893769264221,0.1,0.6674096822738648,0.6587168127298355,1827.3,0.0009112469313549809,0.37395283579826355,0.017470472631976007,0.0003125000046566129,[],adverbs of manner,0.82
3,20123,2.0,0.6673936128616333,-2.090071177482605,0.6586200207471847,0.03090718686580658,0.030980616807937622,0.1,0.6674260377883912,0.6587183326482773,1827.3,0.0009112469313549809,0.37395283579826355,0.017470472631976007,0.0003125000046566129,[],adverbs of manner,0.82
3,20123,4.0,0.6674293279647827,-2.090106523036957,0.6586351901292801,0.03090718686580658,0.03481478095054626,0.1,0.6674618005752564,0.6587215334177017,1827.3,0.0009112469313549809,0.37395283579826355,0.017470472631976007,0.0003125000046566129,[],adverbs of manner,0.82
3,6789,0.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.0,0.0,0.0,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,[],passive voice,0.77
3,6789,0.5,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.0,0.0,0.0,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,[],passive voice,0.77
3,6789,1.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.0,0.0,0.0,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,[],passive voice,0.77
3,6789,2.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.0,0.0,0.0,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,[],passive voice,0.77
3,6789,4.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.0,0.0,0.0,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,[],passive voice,0.77
3,15678,0.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],determiners,0.69
3,15678,0.5,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],determiners,0.69
3,15678,1.0,0.6673773050308227,-2.0900572419166563,0.6586135894060134,0.6673773050308227,0.6586135894060134,1827.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],determiners,0.69
